Group,Region,Subregion,Name,SciName,Stock,start.yr,end.yr,btype,MaxCatch,LastCatch,MSY_BSM,lcl,ucl,r_BSM,lcl,ucl,k_BSM,lcl,ucl,q_BSM,lcl,ucl,rel_B_BSM,lcl,ucl,rel_F_BSM,r_CMSY,lcl,ucl,k_CMSY,lcl,ucl,MSY_CMSY,lcl,ucl,rel_B_CMSY,2.5th,97.5th,rel_F_CMSY,F_msy,lcl,ucl,curF_msy,lcl,ucl,MSY,lcl,ucl,Bmsy,lcl,ucl,B,lcl,ucl,B_Bmsy,lcl,ucl,F,lcl,ucl,F_Fmsy,lcl,ucl,sel_B,sel_B_Bmsy,sel_F,sel_F_Fmsy,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c00,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,F.Fmsy50,F.Fmsy51,F.Fmsy52,F.Fmsy53,F.Fmsy54,F.Fmsy55,F.Fmsy56,F.Fmsy57,F.Fmsy58,F.Fmsy59,F.Fmsy60,F.Fmsy61,F.Fmsy62,F.Fmsy63,F.Fmsy64,F.Fmsy65,F.Fmsy66,F.Fmsy67,F.Fmsy68,F.Fmsy69,F.Fmsy70,F.Fmsy71,F.Fmsy72,F.Fmsy73,F.Fmsy74,F.Fmsy75,F.Fmsy76,F.Fmsy77,F.Fmsy78,F.Fmsy79,F.Fmsy80,F.Fmsy81,F.Fmsy82,F.Fmsy83,F.Fmsy84,F.Fmsy85,F.Fmsy86,F.Fmsy87,F.Fmsy88,F.Fmsy89,F.Fmsy90,F.Fmsy91,F.Fmsy92,F.Fmsy93,F.Fmsy94,F.Fmsy95,F.Fmsy96,F.Fmsy97,F.Fmsy98,F.Fmsy99,F.Fmsy00,F.Fmsy01,F.Fmsy02,F.Fmsy03,F.Fmsy04,F.Fmsy05,F.Fmsy06,F.Fmsy07,F.Fmsy08,F.Fmsy09,F.Fmsy10,F.Fmsy11,F.Fmsy12,F.Fmsy13,F.Fmsy14,F.Fmsy15,F.Fmsy16,F.Fmsy17,F.Fmsy18,F.Fmsy19,F.Fmsy20,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,B99,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20
flat fish,BS,North,TUR,Psetta maxima,Turbot,2002,2018,CPUE,0.49,0.49,0.242502746,0.13296339,0.442284014,0.219072429,0.099764128,0.481061983,4.427809511,2.699809028,7.26180884,0.005686376,0.003766438,0.008585002,0.634401715,0.390444917,0.849571752,1.592520659,0.282239296,0.163449697,0.487361077,4.412995785,1.697308827,11.47377041,0.311380206,0.139611762,0.694480402,0.674684258,0.414957355,0.796606277,1.166203943,0.109536215,0.049882064,0.240530992,0.109536215,0.049882064,0.240530992,0.242502746,0.13296339,0.442284014,2.213904756,1.349904514,3.63090442,2.809009947,1.728815719,3.761741884,1.26880343,0.780889835,1.699143504,0.174438685,0.130258804,0.283431019,1.592520659,1.189184827,2.587555356,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.135,0.135,0.137,0.175,0.223,0.256,0.287,0.232,0.26,0.276,0.223,0.213,0.187,0.374,0.384,0.49,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418857833,0.487119956,0.473907346,0.464728258,0.574212748,0.711124472,0.795189972,0.875833052,0.710355793,0.796439053,0.846350171,0.689798868,0.663604095,0.583651624,1.16004568,1.206245705,1.592520659,NA,NA,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,4.427809511,2.441145428,2.53011417,2.600654142,2.691310204,2.782322649,2.862869228,2.939079562,2.991595274,2.981633986,2.980321204,2.977153778,2.951376791,2.930304944,2.925029025,2.94332882,2.906281762,2.809009947,NA,NA
